x,y,z,color,target,time,
-0.59358,-0.0942085,-0.886806,41,1,0.429, 
-0.595176,-0.0942085,-0.88705,41,1,0.43, 
-0.598542,-0.0950347,-0.886412,41,1,0.431, 
-0.600138,-0.0950347,-0.886658,41,1,0.432, 
-0.603331,-0.0950347,-0.887153,41,1,0.433, 
-0.606699,-0.0958613,-0.886522,41,1,0.434, 
-0.608296,-0.0958613,-0.886772,41,1,0.435, 
-0.611488,-0.0958613,-0.887273,41,1,0.436, 
-0.614859,-0.0966884,-0.886649,41,1,0.437, 
-0.616455,-0.0966884,-0.886903,41,1,0.438, 
-0.619827,-0.097516,-0.886283,41,1,0.439, 
-0.62302,-0.097516,-0.886794,41,1,0.44, 
-0.626212,-0.097516,-0.887308,41,1,0.441, 
-0.62799,-0.098344,-0.886439,41,1,0.442, 
-0.631183,-0.098344,-0.886957,41,1,0.443, 
-0.634559,-0.0991725,-0.886351,41,1,0.444, 
-0.636155,-0.0991725,-0.886613,41,1,0.445, 
-0.639348,-0.0991725,-0.887137,41,1,0.446, 
-0.642726,-0.100001,-0.886539,41,1,0.447, 
-0.645919,-0.100001,-0.887069,41,1,0.448, 
-0.647896,-0.100055,-0.885051,41,1,0.449, 
-0.65109,-0.100055,-0.885585,41,1,0.45, 
-0.654472,-0.100885,-0.884998,41,1,0.451, 
-0.657666,-0.100885,-0.885537,41,1,0.452, 
-0.659454,-0.101716,-0.884684,41,1,0.453, 
-0.662648,-0.101716,-0.885228,41,1,0.454, 
-0.666232,-0.10177,-0.883493,41,1,0.455, 
-0.669427,-0.10177,-0.884042,41,1,0.456, 
-0.672816,-0.102602,-0.883472,41,1,0.457, 
-0.676011,-0.102602,-0.884027,41,1,0.458, 
-0.677804,-0.103433,-0.883183,41,1,0.459, 
-0.680999,-0.103433,-0.883742,41,1,0.46, 
-0.684595,-0.103489,-0.882026,41,1,0.461, 
-0.687792,-0.103489,-0.88259,41,1,0.462, 
-0.691187,-0.104322,-0.882036,41,1,0.463, 
-0.694383,-0.104322,-0.882606,41,1,0.464, 
-0.69778,-0.105155,-0.882059,41,1,0.465, 
-0.700976,-0.105155,-0.882634,41,1,0.466, 
-0.704374,-0.105988,-0.882093,41,1,0.467, 
-0.705972,-0.105988,-0.882383,41,1,0.468, 
-0.709372,-0.106822,-0.881846,41,1,0.469, 
-0.712774,-0.107657,-0.881313,41,1,0.47, 
-0.716183,-0.10688,-0.880746,41,1,0.471, 
-0.719587,-0.107715,-0.880219,41,1,0.472, 
-0.722785,-0.107715,-0.880812,41,1,0.473, 
-0.726191,-0.10855,-0.880291,41,1,0.474, 
-0.729388,-0.10855,-0.880889,41,1,0.475, 
-0.732796,-0.109386,-0.880375,41,1,0.476, 
-0.736204,-0.110223,-0.879863,41,1,0.477, 
-0.739402,-0.110223,-0.88047,41,1,0.478, 
-0.742813,-0.11106,-0.879965,41,1,0.479, 
-0.746011,-0.11106,-0.880577,41,1,0.48, 
-0.749423,-0.111897,-0.880078,41,1,0.481, 
-0.75262,-0.111897,-0.880695,41,1,0.482, 
