x,y,z,color,target,time,
-0.32258,-0.149933,1.00212,240,5,0.25, 
-0.324888,-0.149913,1.00248,240,5,0.251, 
-0.324888,-0.149913,1.00248,240,5,0.252, 
-0.327197,-0.149893,1.00284,240,5,0.253, 
-0.327197,-0.149893,1.00284,240,5,0.254, 
-0.327335,-0.151032,1.00203,240,5,0.255, 
-0.329644,-0.151012,1.00239,240,5,0.256, 
-0.329644,-0.151012,1.00239,240,5,0.257, 
-0.329644,-0.151012,1.00239,240,5,0.258, 
-0.329644,-0.151012,1.00239,240,5,0.259, 
-0.331953,-0.150992,1.00275,240,5,0.26, 
-0.331953,-0.150992,1.00275,240,5,0.261, 
-0.331953,-0.150992,1.00275,240,5,0.262, 
-0.331953,-0.150992,1.00275,240,5,0.263, 
-0.334262,-0.150971,1.00311,240,5,0.264, 
-0.334262,-0.150971,1.00311,240,5,0.265, 
-0.334262,-0.150971,1.00311,240,5,0.266, 
-0.334262,-0.150971,1.00311,240,5,0.267, 
-0.334262,-0.150971,1.00311,240,5,0.268, 
-0.336571,-0.150951,1.00347,240,5,0.269, 
-0.336571,-0.150951,1.00347,240,5,0.27, 
-0.336571,-0.150951,1.00347,240,5,0.271, 
-0.336571,-0.150951,1.00347,240,5,0.272, 
-0.33888,-0.150931,1.00383,240,5,0.273, 
-0.33888,-0.150931,1.00383,240,5,0.274, 
-0.33888,-0.150931,1.00383,240,5,0.275, 
-0.33888,-0.150931,1.00383,240,5,0.276, 
-0.33888,-0.150931,1.00383,240,5,0.277, 
-0.33888,-0.150931,1.00383,240,5,0.278, 
-0.34119,-0.150911,1.00419,240,5,0.279, 
-0.34119,-0.150911,1.00419,240,5,0.28, 
-0.34119,-0.150911,1.00419,240,5,0.281, 
-0.34119,-0.150911,1.00419,240,5,0.282, 
-0.34119,-0.150911,1.00419,240,5,0.283, 
-0.343499,-0.150891,1.00455,240,5,0.284, 
-0.343499,-0.150891,1.00455,240,5,0.285, 
-0.343499,-0.150891,1.00455,240,5,0.286, 
-0.343499,-0.150891,1.00455,240,5,0.287, 
-0.343499,-0.150891,1.00455,240,5,0.288, 
-0.343499,-0.150891,1.00455,240,5,0.289, 
-0.343499,-0.150891,1.00455,240,5,0.29, 
-0.343499,-0.150891,1.00455,240,5,0.291, 
-0.343499,-0.150891,1.00455,240,5,0.292, 
-0.343499,-0.150891,1.00455,240,5,0.293, 
-0.343499,-0.150891,1.00455,240,5,0.294, 
-0.345809,-0.150871,1.0049,240,5,0.295, 
-0.345809,-0.150871,1.0049,240,5,0.296, 
-0.345809,-0.150871,1.0049,240,5,0.297, 
-0.345809,-0.150871,1.0049,240,5,0.298, 
-0.345809,-0.150871,1.0049,240,5,0.299, 
-0.345809,-0.150871,1.0049,240,5,0.3, 
-0.345809,-0.150871,1.0049,240,5,0.301, 
-0.345809,-0.150871,1.0049,240,5,0.302, 
-0.345673,-0.149731,1.00572,240,5,0.303, 
-0.345673,-0.149731,1.00572,240,5,0.304, 
-0.345673,-0.149731,1.00572,240,5,0.305, 
-0.345673,-0.149731,1.00572,240,5,0.306, 
-0.345673,-0.149731,1.00572,240,5,0.307, 
-0.343363,-0.149751,1.00536,240,5,0.308, 
-0.343363,-0.149751,1.00536,240,5,0.309, 
-0.343363,-0.149751,1.00536,240,5,0.31, 
-0.343363,-0.149751,1.00536,240,5,0.311, 
-0.343363,-0.149751,1.00536,240,5,0.312, 
-0.343363,-0.149751,1.00536,240,5,0.313, 
-0.343363,-0.149751,1.00536,240,5,0.314, 
-0.343363,-0.149751,1.00536,240,5,0.315, 
-0.343363,-0.149751,1.00536,240,5,0.316, 
-0.343363,-0.149751,1.00536,240,5,0.317, 
-0.340917,-0.148632,1.00582,240,5,0.318, 
-0.340917,-0.148632,1.00582,240,5,0.319, 
-0.340917,-0.148632,1.00582,240,5,0.32, 
-0.340917,-0.148632,1.00582,240,5,0.321, 
-0.340917,-0.148632,1.00582,240,5,0.322, 
-0.340917,-0.148632,1.00582,240,5,0.323, 
-0.340809,-0.14981,1.00659,240,5,0.324, 
-0.340809,-0.14981,1.00659,240,5,0.325, 
-0.340809,-0.14981,1.00659,240,5,0.326, 
-0.340809,-0.14981,1.00659,240,5,0.327, 
-0.340809,-0.14981,1.00659,240,5,0.328, 
-0.338498,-0.14983,1.00623,240,5,0.329, 
-0.338498,-0.14983,1.00623,240,5,0.33, 
-0.338498,-0.14983,1.00623,240,5,0.331, 
-0.338498,-0.14983,1.00623,240,5,0.332, 
-0.338498,-0.14983,1.00623,240,5,0.333, 
-0.338498,-0.14983,1.00623,240,5,0.334, 
-0.338498,-0.14983,1.00623,240,5,0.335, 
-0.338498,-0.14983,1.00623,240,5,0.336, 
-0.336188,-0.149851,1.00587,240,5,0.337, 
-0.336051,-0.148711,1.00669,240,5,0.338, 
-0.336051,-0.148711,1.00669,240,5,0.339, 
-0.336051,-0.148711,1.00669,240,5,0.34, 
-0.336051,-0.148711,1.00669,240,5,0.341, 
-0.336051,-0.148711,1.00669,240,5,0.342, 
-0.336051,-0.148711,1.00669,240,5,0.343, 
-0.336051,-0.148711,1.00669,240,5,0.344, 
-0.336051,-0.148711,1.00669,240,5,0.345, 
-0.336051,-0.148711,1.00669,240,5,0.346, 
-0.336051,-0.148711,1.00669,240,5,0.347, 
-0.333741,-0.148731,1.00633,240,5,0.348, 
-0.333741,-0.148731,1.00633,240,5,0.349, 
